label,longitude,latitude,TypeCode,Priority,APC_Diameter,APC_Depth,APC_Diameter_numeric,elevation,APC_Depth_numeric,morphology_score,themis_tile,themis_quantitative_product_name,Comment,TI_center_pixel,TI_center_mean_3x3,TI_center_median_3x3,TI_surrounding_mean,TI_surrounding_median,TI_surrounding_std,Delta_TI,Local_TI_zscore,valid_surrounding_pixels,thermal_status,pixel_row,pixel_col,raster_file,thermal_rank_score
APC046,236.7245,-14.87268,APC,1,100,32.0,100.0,7503.239047585778,32.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC  nochain bearded -- no night thermal? 100m,99.94683837890625,92.80604214138455,92.61117553710938,96.78325900325069,96.717041015625,7.859015047508555,-4.172083466141316,-0.5308659470583327,1188,ok,8815,33623,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2309027777777778
CC0805,239.0983,-11.34962,sky,0,,,,11986.072370954598,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,small skylight,63.332061767578125,64.22531382242839,63.332061767578125,63.98810095738883,63.49772644042969,1.692837775497531,-0.6560391898107056,-0.38753813230443385,1188,ok,6727,35030,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.23055555555555557
APC075,241.3931,-5.5332,APC,0,165,345.0,165.0,9963.4134845422,345.0,4.4,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC ~ Jeanne,83.3000259399414,85.72056240505643,83.30003356933594,85.49131397928052,83.37760543823242,4.941637308497443,-2.191280409944582,-0.44343205968931465,1188,ok,3279,826,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.23055555555555557
APC023,242.63,-5.29,APC,1,60,46.0,60.0,9270.492543999924,46.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC,101.05177307128906,104.39894443088107,103.28488159179688,108.0272990140048,108.1199951171875,6.796265919820142,-4.742417422207922,-0.6977975079488099,1188,ok,3135,1559,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.23055555555555557
APC105,236.539,-13.08098,APC,1,190,47.0,190.0,9433.758146506902,47.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,73.9000244140625,74.17699093288846,73.9000244140625,75.19610514143099,73.9000244140625,3.004330590099178,-1.2960807273684907,-0.4314041642553408,1188,ok,7753,33513,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.22326388888888887
APC095,259.3452,26.16333,APC,0,375,183.0,375.0,2076.0663633813338,183.0,4.4,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,Tractus1,85.13268280029297,86.69995710584853,85.95401763916016,90.74960441460914,89.62399673461914,13.693169209984829,-4.795586775448982,-0.3502174479777932,1188,ok,2274,11467,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.2204861111111111
CC0869,289.3145,38.24622,pit,0,,,,849.6263481523712,,3.8,30N240E,THEMIS Thermal Inertia Mosaic Quantitative 30N240E 100mpp,Interesting pit - almost looks excavated,111.12645721435547,115.92600758870442,114.04718780517578,126.90129899175882,123.8298454284668,16.32246047791464,-12.85411118658304,-0.7875106332146122,1188,ok,12894,29231,THEMIS_TI_Mosaic_Quant_30N240E_100mpp.tif,0.21493055555555554
APC034,236.42,-13.6,APC,1,75,50.0,75.0,8845.13200000008,50.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC -- end chain deep,77.23500061035156,78.82418908013238,77.9297866821289,80.2517459882229,78.71590042114258,6.076850274128916,-2.321959306093987,-0.38209914698397396,1188,ok,8061,33443,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.21423611111111113
APC043,239.66,-1.36,APC,1,90,47.0,90.0,5671.180927999934,47.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,100.51026916503906,102.49192810058594,102.18409729003906,110.52202046198475,105.90567016601562,14.840728835148102,-8.33792317194569,-0.561827068236604,1188,ok,806,35363,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.21354166666666666
CC0792,235.9459,-2.83087,sky,0,,,,4438.65555259696,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,106.46961975097656,111.85435655381944,110.36404418945312,118.94675075004398,118.62299728393555,6.339879413967712,-8.58270656059085,-1.3537649535860021,1188,ok,1677,33162,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.21145833333333333
CC0303,236.245,-1.46997,sky,1,,,,4237.529370143804,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,68.07470703125,68.75820117526584,68.32162475585938,70.67690901965003,70.19953918457031,6.98651423491518,-2.355284263790651,-0.33711865239178823,1188,ok,871,33339,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.203125
CC0435,234.2015,-0.09424,sky,1,,,,3474.01374530076,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,53.70711135864258,56.72345309787326,56.43021774291992,58.140363901953904,57.3796501159668,5.53504627874856,-1.7101461590339824,-0.3089669124538261,1188,ok,55,32128,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2
APC101,239.4024,-13.67523,APC,1,430,138.0,430.0,9739.170077016935,138.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"Very large type III - Upper cliffs, sloped lower walls.",98.61428833007812,92.49671766493056,91.55773162841797,98.70262872972071,97.05878067016602,12.442313256766296,-7.144897101302746,-0.5742418595205563,1188,ok,8105,35211,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.19131944444444446
APC014,236.3418,-13.89099,APC,1,50,75.0,50.0,8453.541676423309,75.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC nochain deep,97.40628814697266,99.14413282606337,99.13513946533203,105.70262714347454,105.62330627441406,6.47535689791578,-6.567487678142513,-1.014227907693611,1188,ok,8233,33396,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.1829861111111111
CC0729,161.5894,7.21852,sky,0,,,,-2658.6921581200386,,5.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,possible bridge over channel,48.87953567504883,46.99130969577365,48.87953567504883,52.20205853844331,47.74539756774902,17.36155960262682,-3.3225228633944823,-0.19137237318770497,1188,ok,13504,24652,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.1809027777777778
CC0461,234.3179,-1.01831,sky,1,,,,3556.3124786105136,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,54.12424087524414,56.84817632039388,54.75284957885742,57.120252294572516,56.38029670715332,5.550298164342721,-2.3674027157150945,-0.42653613294583204,1188,ok,603,32197,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.16736111111111113
CC0346,236.0981,1.3894,sky,1,,,,4272.04267317481,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,skylight,72.94862365722656,68.42194578382704,69.2292251586914,72.99657708306104,73.0375747680664,7.08684457447774,-3.7673519243696347,-0.5315979325886749,1188,ok,16959,33252,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.16493055555555555
APC058,249.7645,1.43201,APC,1,115,82.0,115.0,7066.361588396597,82.0,4.0,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,APC ~120m?,99.87113952636719,98.75027296278212,99.87113952636719,110.29209546689634,109.75049591064453,8.476941127990766,-10.420955940529154,-1.229329752700449,1188,ok,16934,5788,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.16319444444444445
CC0436,234.1965,-0.08777,sky,1,,,,3470.616921312751,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,51.24265670776367,54.63753339979384,54.8620719909668,58.08530078592525,57.28475570678711,5.459056203821023,-3.2232287949584517,-0.5904370049721009,1188,ok,52,32125,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.13993055555555556
CC0732,161.5248,7.27509,lat,0,,,,-2647.597280016756,,3.8,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,Rim overhang lateral candidate,73.47303009033203,78.32014550103082,77.7111587524414,90.03715237061985,80.54190063476562,35.887515286483094,-12.325993618178444,-0.343461884161732,1188,ok,13470,24614,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.13923611111111112
CC0306,236.4329,-1.38782,sky,0,,,,4291.826795984031,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,71.60385131835938,76.97159576416016,75.60995483398438,81.17259036812317,81.36052322387695,7.660214328911899,-5.562635534138792,-0.7261723099762067,1188,ok,822,33450,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.13506944444444444
APC022,242.085,-2.86392,APC,1,65,31.0,65.0,7257.002729449308,31.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Small APC probably Type II,76.93106079101562,84.71715121799045,83.09873962402344,94.66074922991923,87.57083511352539,18.62989582946166,-11.562009605895796,-0.6206159020820406,1188,ok,1697,1236,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.1329861111111111
APC103,239.4382,-13.68353,APC,1,520,218.0,520.0,9716.05844992053,218.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"Very large type III - Upper cliffs, sloped lower walls.",97.10838317871094,86.86481136745877,84.87178802490234,95.94341202938196,94.67658615112305,11.024960865643564,-11.071624004479617,-1.0042324992718537,1188,ok,8110,35232,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.12708333333333333
APC069,235.4121,-14.20947,APC,1,159,47.0,159.0,6993.456599351204,47.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,nochain,51.750492095947266,57.74344974093967,58.78541946411133,70.21819926110983,59.020437240600586,28.407940938428872,-11.432779796998503,-0.40245013962039033,1188,ok,8422,32845,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.1076388888888889
CC0929,242.9741,-0.26598,sky,1,,,,6403.049278614051,,4.6,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,"pair of 60-m pits in flow, 1km apart",85.10165405273438,89.60133700900607,86.28003692626953,103.10978225425437,103.25761795043945,8.205602710662617,-16.82974532798484,-2.0510066013939157,1188,ok,157,1763,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.10694444444444445
APC018,236.7605,-13.86035,APC,1,60,85.0,60.0,9051.112557001828,85.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC irregular nochain deep,74.69020080566406,78.66730075412326,78.59406280517578,92.15208041386974,85.39355087280273,18.541023840845064,-13.558017608693959,-0.7312442789068767,1188,ok,8215,33645,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.1
APC131,239.25,-13.52,APC,0,170,31.0,170.0,9933.18000000007,31.0,4.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,77.81414031982422,82.14928775363498,81.11582946777344,100.03737461205685,97.37963104248047,13.883409958300833,-18.921545144283414,-1.3628888868883613,1188,ok,8013,35120,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.08333333333333334
CC0026,284.588,28.78819,end,1,,,,495.8101160810573,,3.4,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,Kasei Fracture Tip Cave ~ strong ~ i=49,40.59591293334961,38.907623291015625,38.54970169067383,46.85604600232057,41.956687927246094,12.113218229605321,-8.30634431164674,-0.6857256390663888,1188,ok,718,26429,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.07881944444444444
CC0457,234.4155,-0.65698,sky,1,,,,3552.675906251575,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,50.61671447753906,53.335784912109375,53.76499938964844,65.96248988912564,57.50959396362305,21.008976781586288,-12.197490499477198,-0.5805847008297861,1188,ok,389,32255,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.07013888888888889
CC0707,236.73,-13.51,end,1,,,,9300.379168000049,,3.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,End-of-channel. Possibly in continuous fracture or conduit.,73.9000244140625,89.40757327609592,74.77922058105469,93.89678054706818,93.35778045654297,18.147947933890368,-19.117559966013488,-1.0534281912012993,1188,ok,8008,33627,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.06701388888888889
CC0730,161.5701,7.23542,lat,0,,,,-2648.197993115384,,3.8,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,cliff wall fracture intersect,44.50873565673828,48.859413146972656,46.856544494628906,65.76645600835883,52.64764404296875,37.12644845623642,-18.909911513729924,-0.5093380137348817,1188,ok,13494,24641,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.06423611111111112
APC113,147.9082,22.53269,APC,1,270,98.0,270.0,2388.7817604517245,98.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,Elysium APC,59.25413513183594,58.60648388332791,57.18507766723633,71.25129107272986,70.75094223022461,9.0658691148138,-14.066213405493528,-1.5515570793437852,1188,ok,4426,16543,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.04027777777777778
APC122,235.1589,-14.00238,APC,1,122,41.0,122.0,6756.961281444701,41.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,nochain,53.26939392089844,55.38811153835721,54.001495361328125,91.90140436474321,62.280935287475586,42.50699608269563,-37.89990900341509,-0.8916157926022897,1188,ok,8299,32695,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.028472222222222225
CC0222,239.065,-13.32391,sky,1,,,,10217.570754534125,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,initial surface breach?,,,,,,,,,0,ok,7897,35011,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,
CC0301,236.1982,-1.47437,sky,1,,,,4220.43828103926,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,,,,72.62810417086061,72.87651443481445,6.574131621989688,,,342,ok,873,33311,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,
APC074,239.22,-13.94,APC,0,180,46.0,180.0,9509.23257600005,46.0,4.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,,,,123.29856410622597,122.93578338623047,7.652580115285897,,,256,ok,8262,35103,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,
CC0860,240.4131,46.41468,lat,0,,,,22.19955015613053,,3.8,30N240E,THEMIS Thermal Inertia Mosaic Quantitative 30N240E 100mpp,small channel wall lateral 6m,,,,,,,,,0,ok,8052,245,THEMIS_TI_Mosaic_Quant_30N240E_100mpp.tif,
CC0861,240.4133,46.41562,lat,0,,,,21.80454540088085,,3.8,30N240E,THEMIS Thermal Inertia Mosaic Quantitative 30N240E 100mpp,small channel wall lateral 3m,,,,,,,,,0,ok,8052,245,THEMIS_TI_Mosaic_Quant_30N240E_100mpp.tif,
CC0845,253.0579,34.05775,pit,0,,,,3048.8463350623097,,3.8,30N240E,THEMIS Thermal Inertia Mosaic Quantitative 30N240E 100mpp,Ceraunius Fossae small candidate - 5 m,,,,,,,,,0,ok,15377,7740,THEMIS_TI_Mosaic_Quant_30N240E_100mpp.tif,
